,dataset,eventId,log_sim,content,template
281,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
282,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
283,DATASET.Android,E149,"(0.45161290322580644, 0.45161290322580644)","Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]","Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]"
284,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
285,DATASET.Android,E132,"(0.4, 0.25)","Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> (has extras) }"
286,DATASET.Android,E133,"(0.36363636363636365, 0.2727272727272727)","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> typ=<*> flg=<*> cmp=<*> (has extras) }"
287,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
288,DATASET.Android,E108,"(0.38095238095238093, 0.38095238095238093)","release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
289,DATASET.Android,E37,"(0.4444444444444444, 0.4444444444444444)","cleanUpApplicationRecordLocked, pid: 13094, restart: false","cleanUpApplicationRecordLocked, pid: <*>, restart: false"
290,DATASET.Android,E38,"(0.4, 0.4)","cleanUpApplicationRecordLocked, reset pid: 13094, euid: 0","cleanUpApplicationRecordLocked, reset pid: <*>, euid: <*>"
291,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
292,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
293,DATASET.Android,E44,"(0.3333333333333333, 0.0)",enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111,enqueueNotificationInternal: n.getKey = <*>
294,DATASET.Android,E17,"(0.42857142857142855, 0.42857142857142855)",addNotification key=0|com.tencent.mobileqq|121|null|10111,addNotification key=<*>|<*>|<*>|null|<*>
295,DATASET.Android,E163,"(0.42857142857142855, 0.42857142857142855)","updateNotificationShade: total=0, active=0","updateNotificationShade: total=<*>, active=<*>"
296,DATASET.Android,E163,"(0.42857142857142855, 0.42857142857142855)","updateNotificationShade: total=1, active=1","updateNotificationShade: total=<*>, active=<*>"
297,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261961476, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
298,DATASET.Android,E99,"(0.3333333333333333, 0.3333333333333333)",playSoundEffect   effectType: 0,playSoundEffect   effectType: <*>
299,DATASET.Android,E139,"(0.3888888888888889, 0.2222222222222222)","START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.example.android.notepad/.NotePadActivity bnds=[8,820][184,1011]} from uid 10057 on display 0",START u0 {act=<*> cat=[<*>] flg=<*> cmp=<*> bnds=<*>} from uid <*> on display <*>
300,DATASET.Android,E16,"(0.3333333333333333, 0.3333333333333333)","ActivityRecord info: ActivityInfo{f39182 com.example.android.notepad.NotePadActivity}, euid: 0","ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>"
301,DATASET.Android,E10,"(0.38095238095238093, 0.38095238095238093)","acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10020}, uid=1000, pid=1702","acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
302,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=80000608 mask=ffffffff oldVal=c0000700 newVal=80000608 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
303,DATASET.Android,E132,"(0.4, 0.25)","Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> (has extras) }"
304,DATASET.Android,E133,"(0.36363636363636365, 0.2727272727272727)","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> typ=<*> flg=<*> cmp=<*> (has extras) }"
305,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=80000608 newVal=40000600 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
306,DATASET.Android,E108,"(0.38095238095238093, 0.38095238095238093)","release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10020}, uid=1000, pid=1702","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
307,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261963848, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
308,DATASET.Android,E163,"(0.42857142857142855, 0.42857142857142855)","updateNotificationShade: total=1, active=1","updateNotificationShade: total=<*>, active=<*>"
309,DATASET.Android,E97,"(0.35, 0.35)","overlapAmount:164.0, previousNotificationEnd:0.0, newYTranslation:-164.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-497","overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>"
310,DATASET.Android,E145,"(0.4, 0.4)","state.clipTopAmount:148, i:0","state.clipTopAmount:<*>, i:<*>"
311,DATASET.Android,E163,"(0.42857142857142855, 0.42857142857142855)","updateNotificationShade: total=1, active=1","updateNotificationShade: total=<*>, active=<*>"
312,DATASET.Android,E97,"(0.35, 0.35)","overlapAmount:220.0, previousNotificationEnd:0.0, newYTranslation:-220.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-553","overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>"
313,DATASET.Android,E145,"(0.4, 0.4)","state.clipTopAmount:204, i:0","state.clipTopAmount:<*>, i:<*>"
314,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261967011, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
315,DATASET.Android,E41,"(0.42857142857142855, 0.0)",Destroying surface Surface(name=PopupWindow:6ac503e) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.WindowStateAnimator.finishExit:590 com.android.server.wm.WindowStateAnimator.stepAnimationLocked:516 com.android.server.wm.WindowAnimator.updateWindowsLocked:311 com.android.server.wm.WindowAnimator.animateLocked:738,Destroying surface Surface(name=<*>) called by <*>
316,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261968328, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
317,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261968928, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
318,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261969446, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
319,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261970966, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
320,DATASET.Android,E99,"(0.3333333333333333, 0.3333333333333333)",playSoundEffect   effectType: 0,playSoundEffect   effectType: <*>
321,DATASET.Android,E41,"(0.42857142857142855, 0.0)",Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,Destroying surface Surface(name=<*>) called by <*>
322,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=40000000 mask=ffffffff oldVal=40000600 newVal=40000000 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
323,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000000 newVal=40000600 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
324,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261972153, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
325,DATASET.Android,E67,"(0.3, 0.3)","interceptKeyBeforeQueueing: key 3 , result : 1","interceptKeyBeforeQueueing: key <*> , result : <*>"
326,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261972159, event=1, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
327,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261972223, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
328,DATASET.Android,E67,"(0.3, 0.3)","interceptKeyBeforeQueueing: key 3 , result : 1","interceptKeyBeforeQueueing: key <*> , result : <*>"
329,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261972262, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
330,DATASET.Android,E10,"(0.38095238095238093, 0.38095238095238093)","acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702","acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
331,DATASET.Android,E149,"(0.45161290322580644, 0.45161290322580644)","Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21080], maxLayer:[21085], inRotation:[false], rot:[0]","Taking screenshot from Surface with crop:[Rect(<*>, <*> - <*>, <*>)], width:[<*>], height:[<*>], minLayer:[<*>], maxLayer:[<*>], inRotation:[false], rot:[<*>]"
332,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000600 newVal=708 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
333,DATASET.Android,E132,"(0.4, 0.25)","Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> (has extras) }"
334,DATASET.Android,E133,"(0.36363636363636365, 0.2727272727272727)","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> typ=<*> flg=<*> cmp=<*> (has extras) }"
335,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
336,DATASET.Android,E108,"(0.38095238095238093, 0.38095238095238093)","release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
337,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261973289, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
338,DATASET.Android,E67,"(0.3, 0.3)","interceptKeyBeforeQueueing: key 3 , result : 1","interceptKeyBeforeQueueing: key <*> , result : <*>"
339,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261973293, event=1, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
340,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261973328, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
341,DATASET.Android,E67,"(0.3, 0.3)","interceptKeyBeforeQueueing: key 3 , result : 1","interceptKeyBeforeQueueing: key <*> , result : <*>"
342,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261973352, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
343,DATASET.Android,E164,"(0.38461538461538464, 0.38461538461538464)","userActivityNoUpdateLocked: eventTime=261973840, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
344,DATASET.Android,E99,"(0.3333333333333333, 0.3333333333333333)",playSoundEffect   effectType: 0,playSoundEffect   effectType: <*>
345,DATASET.Android,E139,"(0.3888888888888889, 0.2222222222222222)","START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.tencent.mobileqq/.activity.SplashActivity bnds=[360,820][536,1011]} from uid 10057 on display 0",START u0 {act=<*> cat=[<*>] flg=<*> cmp=<*> bnds=<*>} from uid <*> on display <*>
346,DATASET.Android,E16,"(0.3333333333333333, 0.3333333333333333)","ActivityRecord info: ActivityInfo{71e60ba com.tencent.mobileqq.activity.SplashActivity}, euid: 0","ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>"
347,DATASET.Android,E10,"(0.38095238095238093, 0.38095238095238093)","acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10111}, uid=1000, pid=1702","acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
348,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=80000508 mask=ffffffff oldVal=c0000700 newVal=80000508 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
349,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=0 mask=1 oldVal=80000508 newVal=80000508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
350,DATASET.Android,E132,"(0.4, 0.25)","Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> (has extras) }"
351,DATASET.Android,E133,"(0.36363636363636365, 0.2727272727272727)","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> typ=<*> flg=<*> cmp=<*> (has extras) }"
352,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=0 mask=1 oldVal=80000508 newVal=80000508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
353,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
354,DATASET.Android,E28,"(0.4, 0.4)","cancelNotification,cancelNotificationLocked,callingUid = 10111,callingPid = 28601","cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>"
355,DATASET.Android,E32,"(0.3333333333333333, 0.3333333333333333)",cancelNotificationLocked:0|com.tencent.mobileqq|121|null|10111,cancelNotificationLocked:<*>|<*>|<*>|null|<*>
356,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
357,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =122","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
358,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=80000508 newVal=40000500 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
359,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =123","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
360,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =129","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
361,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =135","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
362,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =140","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
363,DATASET.Android,E126,"(0.36363636363636365, 0.36363636363636365)","setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
364,DATASET.Android,E111,"(0.3333333333333333, 0.3333333333333333)",removeNotification:0|com.tencent.mobileqq|121|null|10111,removeNotification:<*>|<*>|<*>|null|<*>
365,DATASET.Android,E163,"(0.42857142857142855, 0.42857142857142855)","updateNotificationShade: total=0, active=0","updateNotificationShade: total=<*>, active=<*>"
366,DATASET.Android,E33,"(0.4117647058823529, 0.4117647058823529)","cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =144","cancelNotificationWithTag pid <*>,uid = <*>,tag = null,pkg =<*>,id =<*>"
367,DATASET.Android,E108,"(0.38095238095238093, 0.38095238095238093)","release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10111}, uid=1000, pid=1702","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
